name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label
1902F4005_036,1164.0,28.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4005_037,2477.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4005_038,1024.0,27.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4005_039,977.0,26.0,31.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2
1902F4005_040,1501.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4005_041,261.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4005_042,1431.0,60.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4005_043,1131.0,23.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4005_044,821.0,34.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4005_045,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4005_046,1414.0,20.0,26.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4005_047,1778.0,31.0,28.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2
1902F4005_048,621.0,41.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4005_049,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_050,591.0,47.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
1902F4005_051,1008.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4005_052,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_053,2757.0,42.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4005_054,1248.0,22.0,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4005_055,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_056,1325.0,21.0,27.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4005_057,1842.0,29.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6
1902F4005_058,672.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4005_059,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4005_060,1117.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4005_061,4282.0,20.0,30.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4005_062,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_063,416.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4005_064,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_065,1247.0,17.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1902F4005_066,2937.0,32.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4005_067,1383.0,24.0,43.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4005_068,1383.0,21.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6
1902F4005_069,1746.0,22.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4005_070,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4005_071,818.0,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4005_072,9.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
1902F4005_073,6000.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6
1902F4005_074,1582.0,24.0,53.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4005_075,3041.0,42.0,82.0,-40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6
1902F4005_076,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4005_077,6000.0,24.0,11.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4005_078,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_079,613.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_080,2124.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1902F4005_081,885.0,34.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4005_082,1115.0,40.0,45.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2
1902F4005_083,756.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2
1902F4005_084,1827.0,15.0,39.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4005_085,1595.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8
1902F4005_086,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_087,5329.0,65.0,19.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8
1902F4005_088,902.0,37.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4005_089,1959.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4005_090,316.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_002,664.0,60.0,7.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4006_003,1238.0,32.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4006_004,1663.0,19.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4006_005,1154.0,17.0,20.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4006_006,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_007,3615.0,50.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4006_008,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4006_009,861.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4006_010,1966.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_011,1472.0,23.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_012,967.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4006_013,1448.0,19.0,30.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4006_014,988.0,19.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4006_015,1344.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_016,444.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4006_017,1092.0,63.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4
1902F4006_018,1597.0,19.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4006_019,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4006_020,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4006_021,760.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_022,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4006_023,1100.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4006_024,1759.0,48.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_025,835.0,28.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4006_026,1709.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1902F4006_027,3981.0,29.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4006_028,1244.0,22.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4006_029,882.0,24.0,59.0,-35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4006_030,1632.0,17.0,47.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2
1902F4006_031,6000.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4006_032,2428.0,16.0,19.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4006_033,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_034,1097.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_035,2018.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_036,807.0,14.0,15.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_037,1153.0,32.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4006_038,1570.0,19.0,24.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4006_039,1924.0,19.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
1902F4006_040,6000.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8
1902F4006_041,1978.0,23.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_042,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_043,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_044,79.0,38.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4006_045,1652.0,33.0,49.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4006_046,732.0,25.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_047,845.0,22.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4006_048,67.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_049,2064.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4006_050,2198.0,18.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1902F4006_051,168.0,8.0,17.0,-9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_052,433.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4006_053,550.0,22.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4006_054,1325.0,91.0,29.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4006_055,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_056,1692.0,18.0,42.0,-24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4006_057,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_058,916.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_059,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_060,1200.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_061,1429.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4006_062,1249.0,31.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6
1902F4006_063,4.0,28.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4006_064,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_065,745.0,29.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4006_066,431.0,20.0,40.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_067,6000.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4006_068,482.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4006_069,835.0,60.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4006_070,687.0,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4006_071,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_072,1135.0,34.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4006_073,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4006_074,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_075,1201.0,42.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_076,1936.0,22.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4006_077,1390.0,30.0,80.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4006_078,987.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4006_079,1661.0,21.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4006_080,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_081,1747.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4006_082,1935.0,8.0,32.0,-24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_083,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_084,2139.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6
1902F4006_085,1654.0,20.0,34.0,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4006_086,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_087,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_088,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_089,1691.0,17.0,31.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_090,1513.0,24.0,27.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_091,743.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4006_092,119.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_093,1721.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4006_094,1810.0,18.0,37.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2
1902F4006_095,449.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8
1902F4006_096,2158.0,22.0,40.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4006_097,296.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4006_098,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4006_099,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4006_100,2405.0,26.0,37.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4006_101,1228.0,18.0,48.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4006_102,1598.0,11.0,56.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4006_103,2381.0,17.0,21.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_104,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4006_105,1208.0,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,E
1902F4006_106,703.0,1.0,11.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
1902F4006_107,687.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_108,3373.0,65.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4
1902F4006_109,3382.0,37.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4
1902F4006_110,919.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4006_111,1542.0,39.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4006_112,1264.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4006_113,6000.0,26.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_114,6000.0,43.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4006_115,6000.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8
1902F4006_116,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4007_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4007_002,612.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4007_003,1164.0,32.0,41.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4007_004,1230.0,19.0,93.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4007_005,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4007_006,1494.0,17.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4007_007,1340.0,50.0,89.0,-39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
1902F4007_008,1101.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2
1902F4007_009,872.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.4
1902F4007_010,1645.0,23.0,31.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4007_011,1284.0,44.0,64.0,-20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4007_012,247.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8
1902F4007_013,1965.0,20.0,42.0,-22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4007_014,1108.0,45.0,51.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4007_015,1277.0,18.0,107.0,-89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4007_016,241.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1902F4007_017,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4007_018,1412.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
1902F4007_019,237.0,39.0,90.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4007_020,231.0,18.0,149.0,-131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
1902F4007_021,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4
1902F4007_022,236.0,29.0,132.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4
1902F4007_023,802.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4007_024,1440.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8
1902F4007_025,249.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4007_026,593.0,60.0,16.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
1902F4007_027,3454.0,34.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4007_028,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4007_029,1335.0,23.0,26.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4007_030,1586.0,30.0,63.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4007_031,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4007_032,539.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4007_033,1922.0,48.0,55.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
1902F4007_034,959.0,36.0,109.0,-73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
1902F4007_035,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4007_036,252.0,39.0,94.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4
1902F4007_037,6000.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4007_038,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4007_039,1677.0,38.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4007_040,1100.0,33.0,85.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4007_041,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4007_042,254.0,11.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4007_043,1100.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8
1902F4007_044,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4007_045,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,E
1902F4007_046,537.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4007_047,872.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4007_048,1194.0,17.0,25.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4007_049,242.0,24.0,88.0,-64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2
1902F4007_050,536.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6
1902F4007_051,989.0,23.0,72.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1902F4007_052,1288.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4007_053,1431.0,32.0,63.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4007_054,769.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2
1902F4007_055,2988.0,22.0,140.0,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1902F4007_056,247.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4007_057,2303.0,24.0,59.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4007_058,6000.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
